Sale_ID,Customer_ID,Car_ID,Sale_Date,Quantity,Sale_Price,Payment_Method,Salesperson,Brand,Model,Year,Color,Engine_Type,Transmission,Price,Quantity_In_Stock,Status,First Name,Last Name,Gender,Age,Job Role,Phone,Email,City,State,Region,Sale_Date_Parsed,Month,DayOfWeek,Sale_Year
S00596,CU0481,C0293,2024-05-03,3,92077.63,Cash,Donald Lara,BMW,3 Series,2015,White,Electric,Automatic,69114.77,16,Available,Tamara,Anthony,Female,40,Anesthesiologist,1-295-453-7825,jamescobb@stafford.biz,Fort Summitstation,New Mexico,West,2024-05-03,5,5,2024
S00597,CU0546,C0241,2025-03-10,1,63311.91,Cash,Brittany Jackson MD,Toyota,RAV4,2018,Red,Hybrid,Automatic,48576.42,10,Available,Jeffrey,Hernandez,Male,45,Controller,1-261-461-8786,timothy26@perry.net,Lake Sierraoaks,Virginia,South,2025-03-10,3,1,2025
S00598,CU1591,C0239,2025-06-22,3,46208.76,Installment,Kimberly Smith,Toyota,Camry,2019,Blue,Electric,Automatic,84197.99,14,Available,Shelly,Cruz,Female,67,Machine Operator,1-331-266-5879,nicolas72@yahoo.com,Lake Highlandsquare,South Dakota,Midwest,2025-06-22,6,7,2025
S00599,CU1977,C0213,2024-09-30,2,90454.34,Installment,Patricia Anderson,Toyota,Corolla,2018,Red,Electric,Automatic,86747.54,8,Available,Destiny,Conrad,Female,56,Plant Manager,1-321-484-7403,davidsanders@gmail.com,Saint Pineplains,Nebraska,Midwest,2024-09-30,9,1,2024
S00600,CU0089,C0472,2023-04-03,2,99026.61,Credit,Renee Conner,Hyundai,Sonata,2024,Gray,Petrol,Manual,57968.41,16,Available,Jeffrey,Barton,Male,43,Plant Manager,1-642-682-5093,jeffrey25@hotmail.com,Mount Heritagefalls,Rhode Island,Northeast,2023-04-03,4,1,2023
S00601,CU1597,C0224,2024-06-01,3,75205.01,Installment,Kyle Thompson,BMW,5 Series,2022,Black,Electric,Manual,17316.68,19,Available,Tanner,Baker,Male,51,Brand Ambassador,1-741-201-9021,ybaker@peterson.com,East Bouldersprings,Washington,West,2024-06-01,6,6,2024
S00602,CU0564,C0392,2025-02-15,2,46921.38,Credit,Ronnie Holmes,Hyundai,Tucson,2018,Red,Hybrid,Automatic,71319.43,15,Reserved,Jake,Bates,Male,60,Surgeon,1-200-468-1776,francesvillanueva@jackson.com,Skyport,Indiana,Midwest,2025-02-15,2,6,2025
S00603,CU1711,C0216,2023-04-29,3,23375.13,Installment,Michelle Jacobs,BMW,5 Series,2025,Blue,Hybrid,Automatic,66993.77,20,Available,Debbie,Downs,Male,69,Seo Specialist,1-202-799-7339,youngcharles@yahoo.com,Silversquare,Hawaii,West,2023-04-29,4,6,2023
S00604,CU0500,C0163,2023-03-09,3,90414.49,Installment,Crystal Wilson,Tesla,Model X,2020,Gray,Diesel,Manual,46277.93,17,Reserved,Marie,Jordan,Female,52,Admissions Officer,1-591-942-8453,kramerkathryn@hotmail.com,East Seasidesquare,Wyoming,West,2023-03-09,3,4,2023
S00605,CU0312,C0361,2024-04-29,2,81840.61,Credit,Nicholas Ponce,BMW,X5,2016,White,Petrol,Automatic,96776.11,2,Sold,Jacqueline,Grant,Female,47,Business Analyst,1-445-321-1703,pamela50@scott.com,New Coppermeadows,Idaho,West,2024-04-29,4,1,2024
S00606,CU0211,C0192,2024-09-15,3,27424.46,Cash,Daniel Barry,Nissan,Sunny,2015,Gray,Diesel,Manual,92711.05,2,Sold,George,Saunders,Male,39,Welder,1-346-940-7083,hunterscott@hotmail.com,Shortcenter,Hawaii,West,2024-09-15,9,7,2024
S00607,CU0777,C0327,2022-12-01,3,45862.69,Installment,Robert Schroeder,Mercedes,E-Class,2019,Black,Electric,Automatic,91909.78,12,Reserved,Kevin,Castillo,Female,28,Mobile App Developer,1-581-723-4965,angela46@peterson.com,Lake Valleyjunction,Nebraska,Midwest,2022-12-01,12,4,2022
S00608,CU1715,C0164,2024-04-04,1,83818.51,Cash,Katherine Morgan,Tesla,Model S,2023,White,Petrol,Automatic,42464.66,3,Available,Jennifer,Cisneros,Female,60,Physician,1-390-923-1336,smithsarah@gmail.com,Sapphireriver,Iowa,Midwest,2024-04-04,4,4,2024
S00609,CU0726,C0279,2025-10-11,2,46979.21,Cash,Deborah Kennedy,Kia,Seltos,2015,Red,Electric,Automatic,85933.12,18,Sold,Christina,Tran,Male,31,Healthcare Administrator,1-989-562-6306,mdrake@yahoo.com,South Boulderhills,Montana,West,2025-10-11,10,6,2025
S00610,CU1192,C0258,2023-05-18,1,65254.68,Cash,Daniel Parker,Toyota,Corolla,2023,Black,Electric,Automatic,76450.54,0,Available,James,Sanchez,Female,19,Cardiologist,1-425-254-2290,egray@gmail.com,Sagemeadows,Tennessee,South,2023-05-18,5,4,2023
S00611,CU1177,C0098,2024-12-25,3,60216.9,Credit,Alexandra Foster,Tesla,Model X,2017,Blue,Electric,Automatic,99875.13,17,Reserved,Jeffrey,Weaver,Male,63,Auditor,1-669-287-5140,crystaljefferson@green.info,Fort Willowheights,Nebraska,Midwest,2024-12-25,12,3,2024
S00612,CU1144,C0289,2024-08-03,3,47392.74,Credit,Tara Johnson,Tesla,Model 3,2025,White,Diesel,Automatic,29872.8,17,Reserved,Jeff,Carter,Female,70,Bookkeeper,1-767-865-8048,michael74@gmail.com,Saint Riveracreek,Utah,West,2024-08-03,8,6,2024
S00613,CU1297,C0169,2025-10-24,3,16605.53,Cash,Briana Hurst,Toyota,Corolla,2023,White,Petrol,Manual,77945.94,1,Sold,Nancy,Berry,Male,52,Radiologic Technologist,1-764-598-5563,ralph96@gmail.com,Longharbor,Washington,West,2025-10-24,10,5,2025
S00614,CU0986,C0149,2024-02-28,2,75529.15,Credit,Daniel Jones,Nissan,Sunny,2016,White,Diesel,Manual,89010.17,18,Available,Christopher,Jackson,Female,21,Network Engineer,1-647-836-8757,serickson@boyer.com,Port Copperterrace,Oklahoma,South,2024-02-28,2,3,2024
S00615,CU1160,C0439,2023-07-11,3,79398.0,Installment,Alex Mcintyre,Hyundai,Tucson,2025,Gray,Diesel,Automatic,70576.6,17,Sold,Kelly,Henry,Female,61,Medical Assistant,1-292-648-3729,robert22@mckee.org,East Brookstoneestates,Georgia,South,2023-07-11,7,2,2023
S00616,CU0940,C0457,2024-05-19,1,27431.7,Installment,Kristen Yu,Mercedes,E-Class,2018,Black,Diesel,Manual,89425.83,8,Available,John,Smith,Male,43,Tool And Die Maker,1-865-937-6439,michaelbrown@bolton-moore.com,East Juniperport,South Carolina,South,2024-05-19,5,7,2024
S00617,CU0818,C0426,2024-07-22,1,33236.92,Installment,Michael Hernandez,Hyundai,Tucson,2017,Black,Diesel,Manual,72163.86,4,Reserved,Kenneth,Perez,Female,47,Physician,1-630-768-8807,bethwright@hotmail.com,Hillvalley,Louisiana,South,2024-07-22,7,1,2024
S00618,CU0980,C0436,2023-02-03,1,38878.13,Credit,David Barron,Mercedes,GLA,2018,White,Diesel,Manual,67934.18,12,Available,Jennifer,Nelson,Male,61,Sales Consultant,1-939-471-1414,holly78@reyes.com,North Auroratown,New Jersey,Northeast,2023-02-03,2,5,2023
S00619,CU1204,C0210,2024-01-18,2,36921.13,Cash,Austin Wright,Tesla,Model S,2016,Gray,Electric,Automatic,74916.76,13,Available,Dakota,Garcia,Male,37,Instructional Designer,1-842-723-3530,kwatts@bishop.com,Elmfield,Arkansas,South,2024-01-18,1,4,2024
S00620,CU1466,C0307,2025-05-19,3,79102.81,Credit,Cody Davis,Kia,Cerato,2023,Red,Diesel,Manual,18650.45,19,Sold,Alicia,Buchanan,Male,27,Student Success Coach,1-954-700-3093,qchavez@hotmail.com,New Ridgeprairie,Kansas,Midwest,2025-05-19,5,1,2025
S00621,CU0207,C0234,2024-05-15,1,45052.08,Cash,Steven Simon,Nissan,Qashqai,2022,Gray,Diesel,Automatic,78320.67,11,Available,Alex,Farmer,Female,56,Graphic Designer,1-859-546-8156,brett09@esparza.biz,New Sunsetridge,Connecticut,Northeast,2024-05-15,5,3,2024
S00622,CU1487,C0102,2024-07-02,2,55834.88,Credit,Greg Nelson,Toyota,Camry,2018,Red,Hybrid,Automatic,95035.77,10,Sold,Sean,Meyers,Male,43,It Project Manager,1-618-625-6397,andersondeborah@yahoo.com,South Baymouth,Oregon,West,2024-07-02,7,2,2024
S00623,CU1742,C0380,2023-09-02,1,52316.99,Credit,Melanie Johnson,Toyota,RAV4,2023,Black,Petrol,Automatic,73265.22,8,Reserved,Monica,Rodriguez,Female,22,Supply Chain Analyst,1-726-334-3562,larsenjulie@johnson-rodriguez.com,Coppermouth,Tennessee,South,2023-09-02,9,6,2023
S00624,CU1554,C0246,2025-09-27,2,35516.43,Credit,Mr. Matthew Nguyen,Mercedes,C-Class,2015,Black,Hybrid,Manual,70409.5,20,Available,Maria,Love,Female,62,Solutions Architect,1-757-855-5590,katelyngonzalez@williams.com,Lake Whispergrove,Arkansas,South,2025-09-27,9,6,2025
S00625,CU0669,C0400,2025-04-13,3,85302.31,Cash,Lisa Anderson,Toyota,Corolla,2016,Gray,Petrol,Automatic,97026.32,14,Reserved,Willie,Baker,Male,43,Solutions Architect,1-533-518-1725,mariazamora@howe.com,Springmeadows,Maine,Northeast,2025-04-13,4,7,2025
S00626,CU0819,C0451,2025-09-14,2,42321.8,Cash,Steven Johnson,Toyota,Corolla,2020,Black,Electric,Manual,71681.32,5,Reserved,Andrea,Costa,Male,39,Inventory Specialist,1-964-741-2150,robertmaynard@guzman.com,Clearpines,Maine,Northeast,2025-09-14,9,7,2025
S00627,CU1068,C0406,2025-03-11,1,93197.15,Credit,Kathryn Johnson,Toyota,Camry,2018,Gray,Hybrid,Automatic,93761.81,10,Sold,Edward,Velasquez,Male,20,Tool And Die Maker,1-442-922-8179,ostanley@hall.com,South Valleycrossing,Louisiana,South,2025-03-11,3,2,2025
S00628,CU0787,C0144,2024-05-14,1,92487.02,Cash,Kelly Walker,BMW,5 Series,2021,Black,Electric,Automatic,71068.19,7,Sold,Ryan,Sutton,Male,54,Payroll Specialist,1-588-374-6756,david41@yahoo.com,Saint Brookstonelanding,Oregon,West,2024-05-14,5,2,2024
S00629,CU0646,C0132,2023-11-14,2,23709.58,Credit,Melissa Riley,Hyundai,Sonata,2022,Silver,Electric,Automatic,58245.71,19,Reserved,Anna,Warren,Female,39,Network Engineer,1-518-868-6631,lindseydean@lee.biz,South Vistacrossing,Virginia,South,2023-11-14,11,2,2023
S00630,CU1749,C0487,2023-02-03,2,84907.05,Installment,Carlos Miller,Tesla,Model X,2018,White,Hybrid,Manual,71823.77,2,Available,Melissa,Perez,Female,36,Devops Engineer,1-825-790-2517,tracymurphy@gmail.com,Forestplace,Wisconsin,Midwest,2023-02-03,2,5,2023
S00631,CU1631,C0195,2022-11-16,3,76213.44,Installment,Mackenzie Cole,Tesla,Model X,2020,Gray,Diesel,Manual,36871.75,2,Available,Jason,Frank,Male,28,Student Success Coach,1-509-508-2925,steventaylor@parker-james.com,West Whisperestates,New Mexico,West,2022-11-16,11,3,2022
S00632,CU1065,C0279,2025-09-25,1,26718.85,Credit,Daniel Villanueva,Kia,Seltos,2015,Red,Electric,Automatic,85933.12,18,Sold,Pamela,Mckinney,Male,41,School Counselor,1-306-625-7175,stephanie54@gmail.com,Fort Skyoaks,Iowa,Midwest,2025-09-25,9,4,2025
S00633,CU1324,C0306,2025-09-12,2,46726.38,Cash,Paul Thompson,Nissan,Qashqai,2021,Blue,Diesel,Manual,80287.54,0,Sold,Bryan,Bush,Female,33,Esl Instructor,1-778-313-9474,john02@harris.com,South Goldenmeadows,Mississippi,South,2025-09-12,9,5,2025
S00634,CU1798,C0418,2025-07-05,2,56021.04,Credit,Thomas Williams,Mercedes,E-Class,2024,Silver,Hybrid,Automatic,33747.3,17,Reserved,Cody,Smith,Female,50,Paramedic,1-853-551-4917,phoffman@tran.biz,Saint Longcrossing,West Virginia,South,2025-07-05,7,6,2025
S00635,CU0154,C0048,2023-08-03,2,17078.84,Credit,Victor Martin,Mercedes,GLA,2022,Black,Petrol,Automatic,72301.28,17,Available,Victoria,Howard,Male,38,Assistant Store Manager,1-666-952-3122,leonardhiggins@hotmail.com,Falconwoods,Arkansas,South,2023-08-03,8,4,2023
S00636,CU0475,C0022,2025-03-05,1,48732.19,Installment,Kelly Mckinney,Tesla,Model X,2018,Red,Diesel,Automatic,40366.14,18,Sold,Amber,Tate,Female,70,Web Developer,1-529-427-6415,jenniferhicks@yahoo.com,Clearwatercity,Missouri,Midwest,2025-03-05,3,3,2025
S00637,CU0279,C0364,2025-07-03,2,81119.99,Cash,Erica Espinoza,Hyundai,Elantra,2024,Black,Diesel,Automatic,24071.71,5,Available,Mark,Holmes,Female,27,Assembly Line Worker,1-773-967-2008,mercadopaula@garcia.biz,Lakeviewcenter,New Hampshire,Northeast,2025-07-03,7,4,2025
S00638,CU0222,C0116,2025-02-09,3,78616.73,Credit,Jose Hughes,Tesla,Model X,2020,Black,Petrol,Automatic,43309.15,0,Reserved,Sherri,Bailey,Male,46,Welder,1-707-931-8625,bethibarra@yahoo.com,Harborsprings,Michigan,Midwest,2025-02-09,2,7,2025
S00639,CU0732,C0382,2023-12-15,1,36921.23,Installment,Cassandra Johnson,Kia,Sportage,2024,Red,Hybrid,Manual,97407.23,10,Reserved,Monica,Cox,Male,37,Physical Therapist,1-665-569-1712,donna00@pierce.org,West Bayterrace,New York,Northeast,2023-12-15,12,5,2023
S00640,CU1391,C0238,2023-06-03,3,39226.44,Credit,Nichole Smith,BMW,5 Series,2022,Gray,Electric,Automatic,23452.33,16,Available,Karen,Young,Female,43,Treasury Analyst,1-355-371-9787,leerandall@hotmail.com,Autumndale,South Dakota,Midwest,2023-06-03,6,6,2023
S00641,CU0601,C0131,2024-06-22,2,57254.61,Cash,Kevin Anderson,Toyota,RAV4,2025,Blue,Electric,Automatic,61924.42,9,Sold,Kenneth,Anderson,Female,62,Dermatologist,1-784-599-1004,reedjessica@yahoo.com,South Sandfalls,Alabama,South,2024-06-22,6,6,2024
S00642,CU0530,C0304,2025-04-14,2,96187.5,Installment,Jonathan Gonzalez,BMW,5 Series,2017,Silver,Petrol,Manual,44558.29,16,Available,Mrs,Flores,Female,45,Machine Learning Engineer,1-501-859-8826,julieparrish@baker.com,Rockwoods,New Jersey,Northeast,2025-04-14,4,1,2025
S00643,CU1753,C0041,2023-05-13,1,89434.5,Credit,Jill Nelson,Nissan,Qashqai,2015,Blue,Hybrid,Manual,48152.43,15,Sold,Shannon,Sims,Male,45,Treasury Analyst,1-888-556-9639,lmontgomery@moore.com,Springbluffs,Arizona,West,2023-05-13,5,6,2023
S00644,CU0320,C0208,2023-08-02,2,34306.72,Cash,Emily Duarte,BMW,3 Series,2024,Blue,Electric,Automatic,43449.6,12,Reserved,Crystal,Diaz,Male,67,Stock Clerk,1-431-260-9947,reynoldschristopher@gmail.com,Aspenville,Maryland,South,2023-08-02,8,3,2023
S00645,CU0244,C0105,2024-11-05,2,94884.49,Installment,Mr. David Tran,Kia,Sportage,2022,White,Diesel,Manual,54845.1,12,Sold,Johnathan,Myers,Female,59,Esl Instructor,1-230-416-9604,richardflores@gmail.com,New Littlesprings,Utah,West,2024-11-05,11,2,2024
S00646,CU0355,C0122,2024-07-15,1,49523.2,Credit,Tracy Patterson,Tesla,Model 3,2018,Blue,Petrol,Manual,85848.09,20,Available,Stacy,Scott,Male,57,Retail Buyer,1-429-661-8804,harrisjessica@ingram-bender.com,West Redwooddale,California,West,2024-07-15,7,1,2024
S00647,CU1326,C0134,2025-01-09,3,33448.97,Installment,Amy Pearson,Toyota,Camry,2016,Gray,Diesel,Automatic,51529.96,8,Sold,Taylor,Lewis,Male,62,Production Supervisor,1-596-713-5613,vasquezrichard@vaughan.com,Snowmeadows,Montana,West,2025-01-09,1,4,2025
S00648,CU0230,C0363,2025-05-29,2,80607.67,Installment,Calvin White,Kia,Cerato,2015,Blue,Diesel,Manual,99989.12,3,Available,Timothy,Simmons,Male,32,Special Education Teacher,1-955-413-3035,matthewsmith@lewis-williams.com,Victorycenter,New Jersey,Northeast,2025-05-29,5,4,2025
S00649,CU1021,C0279,2024-08-17,2,50581.2,Credit,Andrea Swanson,Kia,Seltos,2015,Red,Electric,Automatic,85933.12,18,Sold,Lisa,Mcgee,Male,35,Database Administrator,1-504-785-1934,mmoyer@walker-roberts.com,Windyville,Massachusetts,Northeast,2024-08-17,8,6,2024
S00650,CU0503,C0240,2023-05-10,2,20713.48,Credit,Rebecca Brewer,BMW,5 Series,2025,Silver,Electric,Manual,56336.78,0,Sold,John,Massey,Male,58,Teacher,1-751-450-2844,hamiltonjonathan@gmail.com,West Lakeviewpines,Arizona,West,2023-05-10,5,3,2023
S00651,CU1435,C0122,2024-08-03,1,71622.41,Credit,Ryan Smith,Tesla,Model 3,2018,Blue,Petrol,Manual,85848.09,20,Available,Laura,Larsen,Male,21,Customer Service Representative,1-256-672-5032,susan49@yahoo.com,Lake Quartzcreek,Ohio,Midwest,2024-08-03,8,6,2024
S00652,CU1261,C0083,2025-08-20,3,90045.66,Credit,Amanda Bright,Hyundai,Elantra,2020,Black,Electric,Manual,94839.15,16,Available,Brian,Simpson,Female,57,Maintenance Technician,1-291-811-2259,llin@flores-archer.info,Pinepines,Hawaii,West,2025-08-20,8,3,2025
S00653,CU1878,C0360,2024-06-09,3,67213.33,Credit,Christopher Rowe,Toyota,RAV4,2023,Black,Electric,Automatic,55890.27,14,Sold,Candice,White,Female,47,Research Assistant,1-657-877-4040,arogers@yahoo.com,East Cleartown,Nevada,West,2024-06-09,6,7,2024
S00654,CU1782,C0402,2023-02-07,3,16023.44,Installment,Heather Smith,BMW,5 Series,2015,Red,Diesel,Manual,94457.24,18,Available,Dennis,Richards,Male,61,It Support Specialist,1-369-858-9281,william02@moore-green.com,Fort Pearlfield,New York,Northeast,2023-02-07,2,2,2023
S00655,CU1053,C0226,2024-04-05,2,33613.99,Installment,Charles Thompson,Mercedes,GLA,2016,White,Diesel,Manual,73197.25,6,Available,Troy,Fitzgerald,Female,44,Mobile App Developer,1-666-543-8256,yesenia09@torres.com,Saint Riverside,Arizona,West,2024-04-05,4,5,2024
S00656,CU1985,C0463,2023-06-18,3,94386.34,Credit,Kathryn Bailey,BMW,3 Series,2025,Black,Petrol,Manual,97547.49,9,Reserved,Jason,Avery,Male,37,Academic Advisor,1-454-496-9868,joanne99@gutierrez.org,Saint Windyfalls,Ohio,Midwest,2023-06-18,6,7,2023
S00657,CU0811,C0086,2025-01-30,1,20162.88,Credit,Theresa Adams,BMW,5 Series,2019,Silver,Hybrid,Automatic,73510.91,14,Available,Jeffrey,Hall,Male,57,Education Coordinator,1-734-400-2870,elizabethdavenport@yahoo.com,Blueriver,Hawaii,West,2025-01-30,1,4,2025
S00658,CU0743,C0055,2024-11-23,2,74608.17,Cash,Robert Dyer,BMW,X5,2015,Blue,Diesel,Automatic,77348.2,16,Available,April,Barton,Male,51,Personal Shopper,1-818-204-7838,peterstafford@yahoo.com,Lake Aspenford,Texas,South,2024-11-23,11,6,2024
S00659,CU0367,C0271,2023-09-12,2,29396.52,Installment,David Neal,Nissan,Qashqai,2016,Gray,Diesel,Automatic,60403.39,20,Sold,Margaret,Petersen,Female,59,Recruiter,1-824-491-7575,jessica88@miller.com,East Parkpeaks,Kentucky,South,2023-09-12,9,2,2023
S00660,CU1637,C0132,2023-12-31,1,78274.96,Installment,Eric Hall,Hyundai,Sonata,2022,Silver,Electric,Automatic,58245.71,19,Reserved,Corey,Landry,Male,65,Dental Hygienist,1-696-272-6628,michellenicholson@hayes.org,New Seasidemeadows,Oregon,West,2023-12-31,12,7,2023
S00661,CU0998,C0379,2025-05-29,2,90388.44,Credit,Rachel Jones,BMW,5 Series,2018,Blue,Electric,Manual,15287.73,9,Sold,Jeffrey,Berger,Male,60,Psychologist,1-233-308-2763,ccox@gmail.com,New Littlecommons,West Virginia,South,2025-05-29,5,4,2025
S00662,CU1958,C0326,2022-12-01,3,72803.27,Credit,Megan Bullock,Tesla,Model S,2016,Red,Petrol,Automatic,73630.87,16,Available,Alan,Thomas,Male,46,Store Manager,1-602-619-4923,diazmichael@gmail.com,South Windygrove,Delaware,South,2022-12-01,12,4,2022
S00663,CU1136,C0192,2024-02-28,1,61277.2,Credit,Emily Stanley,Nissan,Sunny,2015,Gray,Diesel,Manual,92711.05,2,Sold,Teresa,Martinez,Male,45,Technical Writer,1-512-584-5479,benjaminthomas@bentley-colon.com,Bridgewaterheights,Oklahoma,South,2024-02-28,2,3,2024
S00664,CU0507,C0332,2023-12-20,2,89611.15,Credit,Robert Lutz,Nissan,Altima,2023,Black,Diesel,Automatic,43315.59,9,Available,Mallory,Evans,Male,50,Radiologic Technologist,1-219-714-3459,julieortega@johnston.com,Aspenwoods,Connecticut,Northeast,2023-12-20,12,3,2023
S00665,CU0035,C0478,2025-06-18,2,84125.65,Installment,Eugene Hernandez,Mercedes,GLA,2019,Blue,Electric,Manual,39151.25,13,Reserved,Gregory,Johnson,Female,31,Legal Assistant,1-415-441-8228,perezmaria@perez-thompson.net,Longstation,Ohio,Midwest,2025-06-18,6,3,2025
S00666,CU1720,C0174,2023-08-03,2,99282.48,Installment,Michael Carter,Toyota,Corolla,2025,White,Electric,Automatic,18521.5,12,Available,Jennifer,Warren,Male,55,Education Coordinator,1-784-301-6042,schultzemily@hotmail.com,Meadowlanding,Maryland,South,2023-08-03,8,4,2023
S00667,CU1798,C0468,2025-06-16,2,38856.34,Cash,Michael Coleman,BMW,5 Series,2024,Blue,Electric,Automatic,22864.84,3,Available,Cody,Smith,Female,50,Paramedic,1-853-551-4917,phoffman@tran.biz,Saint Longcrossing,West Virginia,South,2025-06-16,6,1,2025
S00668,CU0965,C0095,2025-03-03,2,71677.51,Cash,Maria Ashley,Toyota,Camry,2023,White,Hybrid,Manual,74054.31,3,Reserved,Gerald,Nichols,Male,44,Tool And Die Maker,1-619-475-5102,sandragraham@hotmail.com,North Fairplains,Iowa,Midwest,2025-03-03,3,1,2025
S00669,CU0701,C0212,2022-12-26,1,76344.59,Credit,Nicole Herring,Kia,Cerato,2016,Silver,Electric,Automatic,29137.93,1,Available,John,Thompson,Female,44,Librarian,1-598-953-9200,jeffrey94@conway-jones.com,Graniteestates,Alabama,South,2022-12-26,12,1,2022
S00670,CU0119,C0021,2025-04-14,2,61326.15,Cash,Joseph George,BMW,3 Series,2020,Red,Diesel,Automatic,60882.36,19,Available,James,Davis,Male,68,Hr Manager,1-868-862-5267,zedwards@gomez.info,Havenestates,Maine,Northeast,2025-04-14,4,1,2025
S00671,CU1547,C0020,2025-05-08,2,39283.56,Credit,Jeffrey Allen,Toyota,Camry,2022,Blue,Electric,Manual,68270.75,2,Sold,Eric,Jones,Female,24,Product Manager,1-218-941-1048,tonymorales@hotmail.com,New Sunnyjunction,Washington,West,2025-05-08,5,4,2025
S00672,CU0396,C0441,2024-06-03,2,40157.97,Installment,Andre Baker,BMW,3 Series,2019,Silver,Petrol,Manual,99718.55,6,Reserved,Brandon,Sullivan,Male,37,Surgeon,1-651-331-7476,lkennedy@hill.com,Riversidesquare,Virginia,South,2024-06-03,6,1,2024
S00673,CU1422,C0190,2025-04-07,3,53987.07,Installment,Alex Young,BMW,5 Series,2023,Blue,Petrol,Manual,42304.16,9,Reserved,Chase,Burke,Male,68,Clinical Research Coordinator,1-701-219-2123,ugarza@yahoo.com,Thundermeadows,Michigan,Midwest,2025-04-07,4,1,2025
S00674,CU0624,C0354,2025-05-22,3,57758.53,Installment,Susan Chase,Toyota,Camry,2018,Black,Diesel,Manual,89064.3,4,Reserved,Michael,Dunlap,Female,51,Tax Advisor,1-592-974-2052,gatesbriana@walls-kirby.com,Unioncity,Mississippi,South,2025-05-22,5,4,2025
S00675,CU0618,C0053,2023-01-08,1,28985.73,Credit,Joseph Hall,Tesla,Model X,2022,Black,Hybrid,Manual,33621.82,13,Sold,Jade,Jimenez,Female,29,Tool And Die Maker,1-894-493-6882,heatherho@santos.biz,Snowcrossing,Louisiana,South,2023-01-08,1,7,2023
S00676,CU0991,C0290,2023-03-23,1,57347.81,Installment,Martin Flores,Mercedes,GLA,2022,Blue,Diesel,Automatic,99707.28,19,Available,Stephen,Hall,Male,50,Education Coordinator,1-834-931-3752,jeremiahrussell@hotmail.com,Port Riveracommons,South Dakota,Midwest,2023-03-23,3,4,2023
S00677,CU1691,C0202,2023-10-03,1,51427.26,Credit,Jeffrey Mcguire,Mercedes,C-Class,2018,Blue,Diesel,Automatic,35182.93,8,Sold,Kelly,Harris,Female,19,Software Engineer,1-637-718-8208,mark28@gmail.com,East Creekmeadows,South Dakota,Midwest,2023-10-03,10,2,2023
S00678,CU1294,C0375,2024-01-23,3,23317.85,Cash,Christopher Savage,Mercedes,E-Class,2021,Red,Petrol,Automatic,92158.1,6,Reserved,Victoria,Smith,Male,27,Cardiologist,1-276-539-9073,hroberson@salazar.biz,Palmlanding,Utah,West,2024-01-23,1,2,2024
S00679,CU1004,C0038,2024-03-17,2,19385.19,Cash,Samantha Moss,Nissan,Altima,2017,White,Electric,Automatic,17943.21,17,Available,Melissa,Woodward,Female,42,Machine Operator,1-857-920-3102,tonilee@fleming-ferguson.com,East Baytown,Arkansas,South,2024-03-17,3,7,2024
S00680,CU1743,C0264,2024-01-08,1,65395.02,Credit,Robert Hall,Tesla,Model 3,2019,Silver,Hybrid,Manual,70040.25,6,Reserved,Brent,Santiago,Female,37,Cnc Machinist,1-972-943-8383,stephanie09@peters.com,East Baymouth,Texas,South,2024-01-08,1,1,2024
S00681,CU1829,C0281,2023-06-29,3,77287.42,Cash,Jacob Beltran,Tesla,Model S,2020,Black,Petrol,Manual,64085.76,0,Sold,Karen,Garcia,Female,41,Devops Engineer,1-225-638-9254,tammy27@black.com,East Oakcenter,New Hampshire,Northeast,2023-06-29,6,4,2023
